0 1.9405475368 A_0_0
1 0.4888250094 A_0_1
2 -0.8147386331 A_0_2
3 -0.9324483504 A_0_3
4 -0.8345435081 A_0_4
5 -0.8399768294 A_0_5
6 -1.3037173811 A_0_6
7 -2.3065152016 A_0_7
8 -3.4910343922 A_0_8
9 -4.2124730395 A_0_9
10 -3.7944958795 A_0_10
11 -1.8425718132 A_0_11
12 -1.3167224894 A_0_12
13 -1.0392503311 A_0_13
14 -2.0455067104 A_0_14
15 -1.9567177946 A_0_15
16 -0.4379002656 A_0_16
17 -0.5552955134 A_0_17
18 -1.1957056773 A_0_18
19 -0.6809072519 A_0_19
20 -0.4963080681 A_0_20
21 -0.5295076653 A_0_21
22 -1.0273986066 A_0_22
23 -0.4671168766 A_0_23
24 0.5243249975 A_0_24
25 -0.8379815015 A_0_25
26 0.921482222 A_0_26
27 2.6291407918 A_0_27
28 3.1361516637 A_0_28
29 0.5973034131 A_0_29
30 -0.9735607651 A_0_30
31 -1.4086576503 A_0_31
32 0.2426168176 A_1_0
33 -1.5655880273 A_1_1
34 -1.5725806156 A_1_2
35 -1.0050732541 A_1_3
36 -1.0285705585 A_1_4
37 -1.080349925 A_1_5
38 -1.0643258539 A_1_6
39 -2.3962640512 A_1_7
40 -3.9114630445 A_1_8
41 -4.2730451977 A_1_9
42 -3.3320488845 A_1_10
43 -3.2208446142 A_1_11
44 -1.5134666316 A_1_12
45 -0.5733983433 A_1_13
46 -1.3655095187 A_1_14
47 -1.9690183062 A_1_15
48 -0.3967137501 A_1_16
49 -0.3606831126 A_1_17
50 -0.0974984515 A_1_18
51 -0.3471739582 A_1_19
52 -0.2167378886 A_1_20
53 -0.9879162314 A_1_21
54 -1.9211444903 A_1_22
55 -0.6844990658 A_1_23
56 -0.3004045134 A_1_24
57 0.9376502675 A_1_25
58 1.8525888121 A_1_26
59 2.0362308391 A_1_27
60 1.2602920442 A_1_28
61 -0.8646548281 A_1_29
62 -0.9345469982 A_1_30
63 -2.0762972598 A_1_31
64 -0.7439838208 A_2_0
65 -2.6828697094 A_2_1
66 -1.7913536617 A_2_2
67 -1.744157177 A_2_3
68 -1.920494859 A_2_4
69 -1.8351366008 A_2_5
70 -2.9358811725 A_2_6
71 -4.7315430715 A_2_7
72 -6.7544583559 A_2_8
73 -7.7771091355 A_2_9
74 -7.2332278211 A_2_10
75 -4.0626894483 A_2_11
76 0.3160348443 A_2_12
77 0.34978824 A_2_13
78 -1.561263427 A_2_14
79 -1.5014141869 A_2_15
80 -0.2226229269 A_2_16
81 -0.3628188987 A_2_17
82 -0.232858208 A_2_18
83 -0.3925789583 A_2_19
84 -0.8005417109 A_2_20
85 -1.1168786309 A_2_21
86 -0.8473932233 A_2_22
87 -0.6687059163 A_2_23
88 1.1372900914 A_2_24
89 0.9675816618 A_2_25
90 1.5054164011 A_2_26
91 1.2078217473 A_2_27
92 -0.9298333872 A_2_28
93 -1.3133113712 A_2_29
94 -1.5732120546 A_2_30
95 -2.4446664043 A_2_31
96 -1.3956771405 A_3_0
97 -3.4886135266 A_3_1
98 -2.158751777 A_3_2
99 -2.9749313703 A_3_3
100 -3.2050970309 A_3_4
101 -3.4227657695 A_3_5
102 -4.5438070063 A_3_6
103 -6.2960594766 A_3_7
104 -7.0223887168 A_3_8
105 -4.7431958264 A_3_9
106 -2.8654448407 A_3_10
107 -1.644105455 A_3_11
108 0.760352535 A_3_12
109 -0.4855593025 A_3_13
110 -2.1303817434 A_3_14
111 -1.7885351467 A_3_15
112 -0.1956552751 A_3_16
113 -0.3200736608 A_3_17
114 -0.263001563 A_3_18
115 0.1842589186 A_3_19
116 -0.1581449903 A_3_20
117 -1.0525626653 A_3_21
118 -2.4234112541 A_3_22
119 -1.2677722654 A_3_23
120 0.3196023793 A_3_24
121 0.6935526363 A_3_25
122 0.9618305404 A_3_26
123 1.0186482942 A_3_27
124 -1.1765536688 A_3_28
125 -1.9816795471 A_3_29
126 -1.9712409205 A_3_30
127 -2.5083751113 A_3_31
128 -2.2269242067 A_4_0
129 -3.8947618867 A_4_1
130 -3.003560232 A_4_2
131 -3.7131515273 A_4_3
132 -4.5372307973 A_4_4
133 -4.8491485945 A_4_5
134 -5.4646116055 A_4_6
135 -6.2480930582 A_4_7
136 -4.424237356 A_4_8
137 -3.3158599921 A_4_9
138 -1.0536516571 A_4_10
139 0.1681879442 A_4_11
140 -0.6984149506 A_4_12
141 -0.7350552118 A_4_13
142 -0.9902874 A_4_14
143 -1.4243141341 A_4_15
144 -0.6119142168 A_4_16
145 -0.3356195082 A_4_17
146 0.2145878346 A_4_18
147 0.7714135384 A_4_19
148 1.1024390814 A_4_20
149 0.256515787 A_4_21
150 -0.3936755132 A_4_22
151 -0.7742733465 A_4_23
152 -0.3090765697 A_4_24
153 -0.3833847755 A_4_25
154 -0.4941953446 A_4_26
155 -0.7291228896 A_4_27
156 -0.6298059656 A_4_28
157 -1.1550305411 A_4_29
158 -2.074599298 A_4_30
159 -2.3066081652 A_4_31
160 -3.0252036656 A_5_0
161 -4.6642532855 A_5_1
162 -4.1891464582 A_5_2
163 -4.9738908637 A_5_3
164 -5.6913900527 A_5_4
165 -5.5380168199 A_5_5
166 -5.9481099363 A_5_6
167 -5.3467775169 A_5_7
168 -2.7353058448 A_5_8
169 -2.5165522515 A_5_9
170 -0.9645549838 A_5_10
171 -0.2788217235 A_5_11
172 0.1034268079 A_5_12
173 -0.5175346546 A_5_13
174 -0.8418981729 A_5_14
175 -0.4615603487 A_5_15
176 -0.1562626185 A_5_16
177 0.1119672472 A_5_17
178 0.7338602633 A_5_18
179 1.3438687395 A_5_19
180 1.001537369 A_5_20
181 0.1494718081 A_5_21
182 0.2495357791 A_5_22
183 -1.0643104815 A_5_23
184 -0.2889681795 A_5_24
185 -0.7872620905 A_5_25
186 -1.0816987824 A_5_26
187 -1.3403259872 A_5_27
188 -1.647536903 A_5_28
189 -1.502311573 A_5_29
190 -1.6411218762 A_5_30
191 -1.7081130761 A_5_31
192 -4.5076040805 A_6_0
193 -5.3328024465 A_6_1
194 -5.2085657797 A_6_2
195 -5.8201473113 A_6_3
196 -6.5235219285 A_6_4
197 -5.9264778664 A_6_5
198 -6.1009786977 A_6_6
199 -3.2936074937 A_6_7
200 -3.9026638695 A_6_8
201 -4.1669343729 A_6_9
202 -1.2558236714 A_6_10
203 0.4173806869 A_6_11
204 0.6615205469 A_6_12
205 0.1535628339 A_6_13
206 -0.6431287133 A_6_14
207 -0.1103473927 A_6_15
208 -0.0631436259 A_6_16
209 0.0811349967 A_6_17
210 0.8103712478 A_6_18
211 1.3017682988 A_6_19
212 0.2442615834 A_6_20
213 0.6730259847 A_6_21
214 -0.8820375888 A_6_22
215 -0.9367366631 A_6_23
216 -0.5419456769 A_6_24
217 -0.9341066714 A_6_25
218 -0.9333134864 A_6_26
219 -1.6100709455 A_6_27
220 -1.7536182406 A_6_28
221 -1.5948405614 A_6_29
222 -1.8392334504 A_6_30
223 -1.6632638836 A_6_31
224 -5.6283975672 A_7_0
225 -5.956719177 A_7_1
226 -5.8143657039 A_7_2
227 -6.6742174961 A_7_3
228 -6.1380933605 A_7_4
229 -5.7649412945 A_7_5
230 -5.3083480965 A_7_6
231 -5.6406901102 A_7_7
232 -3.9904354101 A_7_8
233 -2.7480617166 A_7_9
234 -0.5636793104 A_7_10
235 0.2615744471 A_7_11
236 -0.7173104823 A_7_12
237 -1.674395061 A_7_13
238 -0.5116286712 A_7_14
239 0.1207800473 A_7_15
240 0.0684930016 A_7_16
241 0.2053075404 A_7_17
242 0.4925073197 A_7_18
243 0.6124232904 A_7_19
244 0.7194387033 A_7_20
245 0.1103542358 A_7_21
246 -1.1727466129 A_7_22
247 -0.197419656 A_7_23
248 -0.4272438993 A_7_24
249 -0.5670035934 A_7_25
250 -0.8306944476 A_7_26
251 -0.8462728506 A_7_27
252 -1.2616970323 A_7_28
253 -1.6663341859 A_7_29
254 -1.3984877564 A_7_30
255 -1.1629806409 A_7_31
256 -6.5001521898 A_8_0
257 -6.4052255027 A_8_1
258 -6.7113342176 A_8_2
259 -6.7831402203 A_8_3
260 -5.3825411086 A_8_4
261 -6.2705677992 A_8_5
262 -5.8073920641 A_8_6
263 -4.5287728492 A_8_7
264 -1.8648719155 A_8_8
265 -1.1475751011 A_8_9
266 -1.0649357968 A_8_10
267 -1.7928115911 A_8_11
268 -1.5610990165 A_8_12
269 -1.707464293 A_8_13
270 0.4059452196 A_8_14
271 0.3868931458 A_8_15
272 -0.2530319934 A_8_16
273 -0.1708490826 A_8_17
274 -0.5198589037 A_8_18
275 1.1959969905 A_8_19
276 0.4981632831 A_8_20
277 -1.8044266863 A_8_21
278 -0.9298645897 A_8_22
279 0.3942916075 A_8_23
280 -0.1846764437 A_8_24
281 -0.7222927027 A_8_25
282 -0.710281189 A_8_26
283 -0.2271521041 A_8_27
284 -0.5599983439 A_8_28
