91902.9178593750,93523.5155234375,94072.3279882813,92863.5144882813,93539.4653750000,94614.4296835938,95511.3805546875,96443.6438281250,96718.2409062500,97324.4328750000,97893.3597382812,97603.3780117187,97061.2676914063,97506.2396445312,99001.7198203125,98442.0307500001,97832.3255351563,97615.3774648438,97814.1976835937,97640.5345273438,97886.4919960938,98507.9263398438,97835.3937578125,98010.9615664062,98395.5200937500,98651.8012304687,98991.5142031250,99027.1112070312,99474.8176171876,99334.5668320312,100213.0488242188,100469.4390039062,
92797.0268359375,93012.0027773438,93674.4881210938,92898.3134375000,92870.1580546875,93564.2284609376,94980.2951015625,96105.5915390625,97191.0304804688,97467.5633789063,96815.6277382812,97037.8153125001,96826.5426953124,97283.6288554687,98713.8754101563,98309.2992187500,97421.0084531249,96901.0248125001,96985.6913945312,97969.9724570313,98891.7885156250,99460.8060078125,98009.9274843751,97979.0121054687,98343.8323359375,98344.5518203125,98661.2161171875,98592.4443437500,98643.5775507812,99293.0527421874,100628.9726679687,99895.1916328125,
90546.1436484375,90908.2612929687,92870.8025976563,91823.6211953124,91515.0093398438,94048.4987539063,95701.6711914062,95691.6388554687,95576.3274257813,96063.9692500000,95481.1805742189,96074.1532226562,97686.1000507812,97989.9353828125,98122.2132812500,98366.4850820313,97709.2216679687,97121.9320781251,97482.2310820312,98024.4389921875,98581.3373906250,99100.0017148437,97659.7669374999,97502.9248710938,97909.9346523438,98135.2967539062,98668.8196093750,98994.6434296875,99311.1287187500,99260.2382812500,99001.1593125000,99262.6134062499,
90748.1169960938,90093.2585390624,92787.4398281250,91964.4400312500,91378.3598359375,94498.6500625000,95117.3341250000,94964.2477460938,95313.1577343750,95740.6903281250,96609.8119296876,95586.7470976562,97507.4681875000,96824.1599453125,98211.2753671876,98326.2700312500,98062.1272343751,97468.9235898437,96550.8191054687,97609.3941406249,98477.9158007812,99385.7536992188,97480.1341718749,97309.0809687500,97555.2832851562,98046.6844570313,98404.7222617187,98253.2160703125,98307.3911562500,98151.1878164063,98415.2666367187,98732.4760351563,
89515.8375273437,92353.9584218751,92027.3536249999,91448.4505703125,91564.2812851563,94354.4602304687,94874.3053554687,94718.3281992188,94831.1050039063,95612.0667304688,95978.6568984375,96026.3692734375,96743.5013476563,95875.5725703124,96610.2427773437,97813.0822343750,97992.0603398437,97281.4236406250,96641.5401523437,97989.3002031251,99751.1045820312,99873.1258124999,97845.7598593750,97537.0040468750,97518.8970195313,98170.4831328126,98377.7805156250,98207.8938750000,98068.7546875000,97927.6674453125,98100.2090273437,98378.7211484375,
89938.5484921875,91111.3275000000,89981.5474023438,92188.6847070313,93651.3135742187,94191.8142226563,94350.0990898437,94040.6549453125,94452.4096679688,95220.0725429688,95600.2681992187,95981.3719531251,96609.1647656249,95160.9568828125,95979.6389296876,97680.1997656250,97620.3394179687,96899.3728515625,97996.6596210937,99695.7648046875,100853.4585742187,100076.8526757812,98376.0699140625,98261.1620039062,97982.2575312500,98385.2499335937,99170.2957226562,98693.4012304688,97760.1712890626,97764.5155703124,97464.5091210938,97453.4241914062,
86876.0087265625,88747.3907421875,89423.0470273438,91207.0473359375,93557.0952460938,94053.6390390625,94208.9677968750,93248.1475156250,93895.1557343750,95005.3508867187,95270.6202812500,95754.6484648438,96126.3303437500,95585.8771640625,95557.4429257812,95972.7589804687,98608.7678749999,98938.1533750000,100151.2233007812,100892.7757851562,100644.8305664062,99906.5988437500,99619.9268593750,99456.4567343750,98976.4770351562,98992.1804531250,99960.3068906250,98594.9230820312,96914.0579453126,97441.4654804687,96735.9988125001,96108.9355390625,
81114.2240156250,83047.2854023438,86272.1738242188,90212.9593632812,92120.3427812500,92002.6624374999,92570.8101601563,93153.6093476562,93305.5744648437,94331.9267109375,94754.2299375000,95661.2535585937,95584.8073554688,96254.8058671875,95560.8109335938,96882.6298203125,97822.9238281250,96826.5721796875,97469.3489843749,101166.0537695312,100819.1286445312,100571.0494726563,100673.1715039062,100410.6565898438,99775.6592578125,99999.0546796875,100158.7866484375,97188.7660156250,96711.8370468751,97051.8006250000,96225.4809335938,96082.1087890625,
87945.5422343750,87364.8153359375,83340.6840078126,87136.6947890625,88230.8191992187,90098.6985781250,90904.9471992188,91719.5118671876,92333.7464843750,93300.7515703125,94756.4711054688,95387.7869062500,95567.4378906250,95704.2061406251,95593.7927109375,96338.9730781250,96833.9990117187,94529.1284960937,97081.3180117188,100749.3300859375,100288.7000273437,100031.1319960938,100653.9582773438,100871.2037109376,100873.7327343751,100720.6881523436,99415.7132968751,97871.5448320313,96918.7957500001,96642.8578164062,96704.8240781250,96378.3438359376,
87721.4075429688,87482.4917226562,85947.2840234375,83857.7535351562,81139.4062734375,81810.9675703125,86403.8376289063,88690.5711757813,91160.4725312500,91964.6293007812,94067.4917929688,95116.8709375000,95274.4422734375,95293.0502851562,94938.7749257812,95952.0562734375,95835.5914375000,96348.5317500000,99719.4717695312,99838.8943515626,96103.2014843750,99111.9024726563,100101.1858242187,100871.7519140625,101421.6842226562,101168.2066328125,99939.5615625000,99084.2228085937,98230.7079101562,97086.3771445312,96320.2384257813,96404.9812265625,
