0.2104355763,0.2285153640,0.2607263708,0.3212281187,0.3104140550,0.2898065230,0.3662421872,0.4054662668,0.2991359804,0.3114157148,0.3408901722,0.3821886049,0.4128787118,0.3705747031,0.3588297256,0.2817434610,
0.1864684750,0.2054766358,0.2365958171,0.3187655956,0.3182497568,0.3193569899,0.3544633079,0.3797428981,0.3350343939,0.3517875083,0.3380689794,0.3578728788,0.3573693716,0.3470091974,0.3000266234,0.2748411886,
0.1869705261,0.2215101296,0.2327620397,0.2826985177,0.2977770705,0.3038130246,0.3477772846,0.3373532238,0.3174973441,0.2841345734,0.5569219739,0.2766350801,0.3262609848,0.3307046805,0.3969867969,0.2935260181,
0.1962515373,0.2212964614,0.2386178900,0.2830170324,0.3080746206,0.3127859854,0.3307235904,0.3060952454,0.2801624242,0.3969145120,0.3223599372,0.3029667279,0.3807996942,0.4931331622,0.4066891387,0.3988324036,
0.2385689821,0.2610311181,0.2471749880,0.2624875582,0.3202344882,0.3390808504,0.3347839585,0.3174738965,0.3001686125,0.2630802518,0.2835954535,0.3775211774,0.7525334645,0.3157911293,0.3127284660,0.3377969666,
0.2200450657,0.2786168692,0.2874311101,0.2897287557,0.3012308464,0.3336007494,0.3653796026,0.3419574240,0.2910489194,0.2638882788,0.3180417218,0.5277413769,0.5509031825,0.3617089634,0.3212233618,0.2960477196,
0.1776277244,0.2579070487,0.3107550610,0.3158983835,0.3282919367,0.3163445461,0.3659373266,0.3417390923,0.2867799331,0.2871036406,0.3231483459,0.3489982216,0.3072648392,0.4333727150,0.4060621905,0.4271870395,
0.1825979130,0.2597868341,0.3054365761,0.3264189619,0.3328767304,0.3223144836,0.3358464671,0.3376134136,0.3112091840,0.3045586557,0.2969170304,0.3269182323,0.2884877088,0.3517948438,0.3840276137,0.6727926012,
0.2436933501,0.3105985911,0.3007044129,0.2912651268,0.3194587358,0.3293518786,0.3271012624,0.3183675326,0.2898971166,0.3058580276,0.2949274511,0.3006646218,0.3119223065,0.3107101964,0.3232175193,0.4046727305,
0.3952080967,0.5394420732,0.3500905037,0.3255418810,0.2912844845,0.3374629723,0.3710346496,0.3505281341,0.3077333893,0.2934529814,0.2887317984,0.2689981247,0.2622096234,0.2702465386,0.2742418723,0.3163529750,
0.6878964439,0.5598059410,0.4604041978,0.4496962218,0.3341605033,0.3635223431,0.3741348223,0.3439916858,0.3089219139,0.2916799190,0.3015067457,0.2868088281,0.2734950961,0.2807881294,0.2692870273,0.2737844972,
1.0000000000,0.9669836952,0.5461574579,0.4750634086,0.3708372501,0.3520828444,0.3450014631,0.3264875440,0.3149846516,0.2923493814,0.3032633525,0.2826053092,0.2780169742,0.2738922595,0.2716282626,0.2774874625,
1.0000000000,1.0000000000,0.9902991001,0.9276887309,0.9452723801,0.6637152610,0.4473446045,0.4245991022,0.4873630534,0.3833375293,0.3167779408,0.3221554657,0.2987299623,0.2793078471,0.2706849568,0.2678704124,
1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9850668682,0.8404149908,0.8232510696,0.6687911142,0.4978361961,0.6537051771,0.5370914059,0.4535800279,0.3360131709,0.3052792903,0.2866030453,0.2577145552,
1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9892897687,0.9048267295,0.9861869642,0.9116896924,0.6976915268,0.6090041442,0.6492466024,0.3881950962,0.3397427843,0.2711977720,0.2602700956,
1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9986396191,0.8863938274,0.8488972044,0.6389378405,0.2803279114,0.2171108465
