1.3099601381,1.4783973839,1.3839451016,1.3528418404,1.4093886408,1.4297806774,1.4048500467,1.4169512684,1.3774292373,1.3913716064,1.3657873219,1.3754327411,1.4983199097,1.4349259087,1.7333424891,1.4191434649,1.3217886447,1.3240014892,1.3044853333,1.3921077073,1.4241252136,1.4205443151,1.3992189302,1.4493626109,1.5779911854,1.4895087760,1.5215439369,1.4859331116,1.7584353161,1.3986270648,1.3415180702,1.3541572784,
1.3597355282,1.3740809730,1.3671961081,1.3536146981,1.3970255404,1.4136759721,1.4539960657,1.3891132168,1.3571334662,1.4192131656,1.4101684841,1.4008218018,1.5149273474,1.4895413056,1.4860965582,1.4311041201,1.3361943729,1.3965952552,1.3632014992,1.3812261800,1.3723574686,1.4715079990,1.5188644290,1.5691732534,1.5736534994,1.4584768583,1.4551888188,1.4541038146,1.3610575811,1.3587414101,1.3268791586,1.3917764808,
1.3320754489,1.3772303553,1.3609891759,1.3567953428,1.4037826285,1.4110284930,1.4137213919,1.4009835144,1.3728579862,1.4096066951,1.4043373779,1.4331340876,1.4124383736,1.5585116802,1.4279223438,1.4286871204,1.3438871606,1.3784574035,1.7050236557,1.3300620827,1.3569124760,1.4044282159,1.5836774599,1.4363292030,1.4326752100,1.4980988082,1.3802493966,1.3752306079,1.3828751907,1.3549461668,1.3029709219,1.3291702831,
1.3318739982,1.3733602968,1.3930843094,1.3772348540,1.3759279635,1.3890685192,1.3916693081,1.3936270953,1.3929677135,1.4208009375,1.4439486316,1.4333258775,1.3885839304,1.4197304423,1.4809731608,1.6003871278,1.5071447590,1.3891858707,1.3539306184,1.3304634808,1.3365395057,1.5199306637,1.3735705603,1.4041336385,1.4088875175,1.4413929131,1.5662896706,1.4569368727,1.4502583236,1.3847518383,1.3263412233,1.3231724663,
1.2926357829,1.3564149913,1.3792705307,1.4025098744,1.3662448593,1.3793979672,1.3697143653,1.3635189138,1.3849994929,1.4108336116,1.4167935669,1.3997939789,1.4021421240,1.4383106958,1.3644742573,1.4951293280,1.4697778312,1.3514292361,1.3744319150,1.3319433608,1.5378453986,1.7812026985,1.3290839891,1.3454683099,1.3868941244,1.4111900682,1.3949662713,1.4396355323,1.5080002737,1.5259613985,1.3467811243,1.3206564493,
1.2587440155,1.3572841240,1.3831280683,1.3787033651,1.3631722935,1.3766887299,1.3830116509,1.3808997094,1.3921624755,1.3927436247,1.4002331975,1.4077908109,1.4516573150,1.3540120116,1.3830927844,1.3853996983,1.3761986245,1.3559959681,1.3551556004,1.3353681755,1.8107051709,1.8540154213,1.3387184936,1.3320588293,1.3989134947,1.4736166804,1.4078405089,1.4194691717,1.4893089670,1.6064828811,1.3861327380,1.3141811399,
1.2273103292,1.3154164921,1.3947439184,1.3688450587,1.3260596517,1.3752453387,1.3648357826,1.3895215072,1.4019962165,1.3690356899,1.3894776791,1.3657623890,1.3661566825,1.3755585556,1.3463636746,1.3614704094,1.3316116502,1.3345228773,1.3241985772,1.5732075860,1.5982134405,1.3076170420,1.3294414471,1.3847877793,1.4354488250,1.4107121638,1.6945787842,1.5551140163,1.4782078323,1.5097862035,1.5976356060,1.3898699160,
1.2652063222,1.3733095616,1.3579209203,1.3603494256,1.3347058560,1.3911836267,1.4124183330,1.4206360591,1.4072128785,1.3800979356,1.4098925502,1.3446944831,1.3557991819,1.3939262941,1.3580314171,1.3360752097,1.3317476535,1.3515107227,1.3454149405,1.8378606929,1.3121967738,1.3114593984,1.2858267488,1.3367466047,1.3503393428,1.6740616034,1.9117845741,1.4622859797,1.6362340506,1.5440149233,1.5100011757,1.4931221992,
1.4129600752,1.4421155013,1.3739718200,1.3571225836,1.3396647874,1.3976678196,1.3926441175,1.3969864405,1.3991161719,1.4143145977,1.3994529557,1.3887203040,1.3698413922,1.3987959261,1.3874295378,1.3495562153,1.3643846178,1.3980017023,1.3834957657,1.3207975426,1.2870496098,1.2930106066,1.3463959927,1.3512692191,1.7345769079,2.0140203664,1.3362206405,1.3936061436,1.4157257071,1.3788976034,1.4490402080,1.3659821740,
1.2673268678,1.3839511986,1.3730968478,1.3543222654,1.3415461235,1.3349698662,1.3359452973,1.3739230283,1.3982453091,1.4102176428,1.4394743399,1.4182763040,1.3719847550,1.4221491565,1.3828381740,1.4104282144,1.4071844990,1.3854670562,1.3696007699,1.3009310577,1.3225227528,1.3425880596,1.3108203645,1.6390044336,2.5703783746,2.1552059517,1.3866294876,1.3923988954,1.4077985560,1.3786598319,1.3907639160,1.4788701132,
