0.1299492386,0.1299492386,0.6497461929,1.6243654822,1.9492385787,1.6243654822,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.6497461929,0.9746192893,0.1299492386,
0.3248730964,1.9492385787,2.9238578680,1.6243654822,1.9492385787,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.3248730964,2.2741116751,1.6243654822,0.9746192893,
1.6243654822,2.5989847716,1.2994923858,1.2994923858,1.2994923858,0.1299492386,0.1299492386,0.6497461929,0.9746192893,1.2994923858,0.3248730964,0.1299492386,0.9746192893,1.9492385787,1.9492385787,0.9746192893,
1.2994923858,1.9492385787,2.2741116751,1.6243654822,0.6497461929,0.1299492386,0.1299492386,1.6243654822,1.9492385787,2.2741116751,0.6497461929,0.1299492386,1.2994923858,1.2994923858,2.2741116751,1.2994923858,
0.9746192893,1.9492385787,1.6243654822,2.5989847716,1.2994923858,0.1299492386,0.1299492386,1.2994923858,1.9492385787,0.9746192893,0.6497461929,0.1299492386,0.6497461929,2.2741116751,2.2741116751,1.9492385787,
1.2994923858,1.2994923858,1.6243654822,1.6243654822,0.9746192893,0.3248730964,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,1.2994923858,2.2741116751,1.9492385787,1.9492385787,
0.1299492386,1.2994923858,1.6243654822,1.2994923858,1.6243654822,0.6497461929,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.3248730964,2.2741116751,2.9238578680,0.6497461929,
0.1299492386,0.1299492386,0.3248730964,0.6497461929,0.6497461929,0.9746192893,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.3248730964,1.6243654822,0.1299492386,
0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.9746192893,0.1299492386,
0.3248730964,1.9492385787,1.9492385787,0.1299492386,0.1299492386,0.3248730964,0.9746192893,0.9746192893,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.1299492386,1.2994923858,1.9492385787,0.3248730964,
0.6497461929,2.2741116751,2.5989847716,0.9746192893,1.2994923858,1.9492385787,1.9492385787,2.5989847716,1.9492385787,0.3248730964,0.1299492386,0.1299492386,0.1299492386,2.9238578680,1.6243654822,1.6243654822,
0.1299492386,0.9746192893,0.1299492386,0.9746192893,2.2741116751,2.9238578680,2.9238578680,1.2994923858,2.5989847716,2.2741116751,0.1299492386,0.1299492386,0.6497461929,1.9492385787,1.9492385787,2.2741116751,
0.1299492386,0.1299492386,0.1299492386,1.6243654822,2.2741116751,2.9238578680,1.9492385787,2.5989847716,2.9238578680,1.9492385787,0.6497461929,0.1299492386,0.6497461929,1.6243654822,1.2994923858,1.9492385787,
0.1299492386,0.1299492386,0.1299492386,1.6243654822,2.2741116751,2.5989847716,2.2741116751,2.2741116751,2.5989847716,2.5989847716,0.6497461929,0.1299492386,0.3248730964,1.6243654822,1.6243654822,1.2994923858,
0.6497461929,2.9238578680,0.9746192893,0.9746192893,1.9492385787,2.5989847716,2.9238578680,2.2741116751,1.9492385787,2.2741116751,0.3248730964,0.1299492386,0.1299492386,1.2994923858,1.9492385787,1.6243654822,
1.6243654822,3.2487309645,1.6243654822,0.1299492386,1.2994923858,1.9492385787,1.9492385787,3.5736040609,1.9492385787,0.6497461929,0.1299492386,0.1299492386,0.1299492386,0.1299492386,0.3248730964,0.1299492386
