295.7924048503,290.8483299635,289.5216573484,288.4539238057,286.7760625274,286.7301294960,286.2357370782,288.1531219138,289.9925824105,291.5502996640,295.5572160993,298.0901137984,299.0575165084,299.5905522206,300.5208665961,298.3796706939,
297.9471498685,293.0814346311,290.2911070855,288.2786929291,286.5470003360,286.2897942805,286.3547949014,288.8879579474,290.5932676917,294.2571291965,297.4634435500,298.3208051424,297.9682459606,297.2950356903,298.2211694887,294.6415218700,
300.3897622863,294.1843251351,290.5806576187,289.1629211249,289.3262680570,289.2570543974,290.5836478524,293.0914013221,295.2834389993,297.9058544193,298.1291868736,298.0433518919,297.4983759240,299.4269247261,297.6030603652,291.4856805332,
302.0904808692,295.2002735062,294.0161164354,292.2220072608,293.6641726954,295.7132596348,296.0456356465,297.6410136158,299.6417249817,298.8455860701,301.2267769978,301.3765526150,300.9860901607,300.0384517750,299.0719846092,292.6210182250,
303.5775669102,298.0214837692,297.1656715486,293.6361738422,295.2628563331,295.2576564646,296.9848258656,298.8688813367,299.7012738860,299.2486710884,302.6365106939,302.6637059533,300.4311013367,301.0423409423,301.6614902922,298.5121465814,
295.7853305771,297.1961618408,297.9987537473,296.1115229072,296.1014049233,295.5522850986,295.4358510299,299.0492339956,299.3894163842,301.3892752155,301.2428166326,301.5061470343,303.7643708985,300.4645960993,304.3077916435,290.3911387509,
297.8545941928,294.3193817166,292.4917683930,293.4939981446,295.5256673265,294.8816395909,294.5861447626,296.4096733747,298.2540033309,300.6599128926,292.7675742732,299.6973142001,303.2494226735,301.8219380424,302.9052758656,293.0574804383,
303.1722364134,294.9439600073,293.4222486706,291.1942932432,293.5974282469,295.2626532505,296.6468339591,295.8751729949,294.9082676114,298.7042425201,300.0265910957,302.1912704821,302.5280069467,301.8700975091,303.2701767568,303.8985766180,
307.4525996494,296.0901818846,295.4301695179,293.4443635062,291.3774302337,293.9522495909,296.1858454054,293.5957667129,295.3859955953,295.3045335939,301.1503954346,303.2291779109,302.3916497297,295.3296907232,296.8244431264,304.9146463842,
298.7889523886,296.1006442659,294.9016654565,294.2216642221,292.5628079109,292.5541347772,294.3251813952,292.8231874507,295.9793607597,295.3884524836,293.6870817750,298.7991618992,303.6704052593,302.2164434478,302.3205728342,303.9480123813,
297.7347568444,296.6723498320,294.1229846530,293.2557110811,292.3189948210,292.9592863769,292.6150661066,292.3801160190,290.6773086486,293.5670207305,292.0804258875,290.3181626443,298.0465650110,302.3544919065,303.6637165888,304.5963624543,
292.5274401972,294.3899178598,296.0668918773,292.5816962089,293.6014443755,292.2367776479,291.4197737473,290.5192426735,289.9320444558,292.9434980935,290.2671425493,288.4224344266,290.4809577137,296.9302728342,307.2249000950,306.9610997151,
291.5747167421,291.0915800073,293.1600714025,292.9903285902,294.2285067495,292.8181472973,290.0733334697,288.2804178451,289.7465976333,289.4725203725,289.1713043170,290.5905410884,293.1005267787,292.4459914463,305.1043024032,306.2006479839,
291.3741886413,291.8270513148,291.7199114901,291.6468223667,291.2989104748,290.8844731191,290.2969430241,286.6941936085,285.2954791161,288.1684794887,290.2382695836,288.9497853689,293.1500230825,294.7525207816,300.8327139883,304.2984761066,
290.8885975603,290.3795352958,290.4290950913,290.1331891819,290.1611798393,290.5205702484,289.7937247699,289.7850826370,288.9593032652,285.6853272169,286.1693965522,289.5900729657,291.1099745435,293.1321060628,300.3371027538,302.5303137180,
290.8178574726,290.0736310299,289.8168636450,289.7447497224,289.6214727392,289.5768592403,289.5825385902,290.6566751351,290.5753448795,288.6747767495,281.6767617020,276.9363450694,286.1620060555,289.9056192988,295.2985455369,300.6651228926
