1.1293999582,1.0054735075,1.0620066738,1.0874379659,0.9586087091,0.8819709745,0.8206447674,0.8291186027,0.8350505619,0.8171681303,0.8022081882,0.7883879554,0.7940007239,0.8008085787,0.7663013302,0.7608631815,0.7541472499,0.7404634839,0.6932423876,0.6948669360,0.7162637923,0.7130625403,0.7204285122,0.7187225740,0.7089423215,0.7045536264,0.6926706361,0.6972728547,0.7086301924,0.7379679781,0.7552674831,0.8160838809,0.8373539457,0.8553896593,0.8765928049,0.8487176151,0.8403339690,0.8553283049,0.8156010466,0.8571330013,0.9895860306,1.0352200595,1.0540803704,1.1425383993,1.1880223774,1.1265604988,1.1830212861,1.1215007633,1.1548172220,1.2372113248,1.2769822141,1.2902808974,1.2460699242,1.2937899902,1.3013636082,1.3263147828,0.9323850529,1.3628330953,1.1455497018,1.2772308677,1.3095231509,1.2362528426,1.2191088583,1.1170297661,
1.1693839261,1.0897315924,1.1523890731,1.1560867621,0.9981169011,0.9045310389,0.8521171930,0.8356952695,0.8550967062,0.8289962189,0.8313985212,0.7926043079,0.7901225661,0.7865910308,0.7609753484,0.7485520167,0.7396093503,0.7204346322,0.6948038364,0.7180476610,0.6997471572,0.6657997038,0.7147828352,0.7126770014,0.7134426689,0.7114610954,0.7072557085,0.7209034179,0.7156668215,0.7296797076,0.7710505741,0.8328126756,0.8685985507,0.8695553187,0.8144962965,0.7856625079,0.7657898040,0.8015611441,0.8937342032,0.8955368017,0.9779925506,0.9906861070,1.1057544212,1.0747504886,1.1728222707,1.1577310665,1.2184871384,1.2205526864,1.1981133555,1.2532441786,1.1114833936,1.2186814093,1.2761396545,1.2356611339,1.3381956766,1.2462696642,1.3873619043,1.2447685500,1.1082354375,1.2341059796,1.2512066787,1.1920860621,1.1463909911,1.1214830446,
1.2281906194,1.1967569726,1.1730479616,1.1067944244,1.0447300017,0.9532086352,0.9830341774,0.8853683304,0.8560713563,0.8594330138,0.8349350327,0.8219108872,0.8059180079,0.7855159792,0.7712145074,0.7370941834,0.7295530076,0.7006757193,0.7019006218,0.7066743540,0.6802434176,0.7049480161,0.7104745188,0.7190284717,0.7153000858,0.7118908124,0.6986501258,0.7131889582,0.7376843864,0.7393066891,0.7810256203,0.8309713531,0.8333712628,0.8129124821,0.7473529842,0.7811218493,0.8139864463,0.8889391106,0.9687487973,0.8923943978,0.9266574458,0.9119339976,0.9219448026,0.9881039415,1.1381698425,1.1963001849,1.2096709902,1.2083100843,1.2395047216,1.2879347707,1.2781600118,1.1796247534,1.2999184665,1.3086009656,1.1502055068,1.2272592361,1.2840179539,1.2368578975,1.2643189500,1.2404050436,1.2567490417,1.2009424448,1.1464140064,1.1020390233,
1.2632470039,1.1568310023,1.1873351389,1.0190063824,1.0308385252,1.0161122251,0.9267791989,0.9084070366,0.8436122386,0.8897624729,0.8823026623,0.8546001579,0.8073104947,0.7921036318,0.7478053219,0.7422481132,0.7362107822,0.7307577121,0.7136121554,0.7025144441,0.7080287338,0.7198636152,0.7125650101,0.7060187804,0.7141717845,0.7041994738,0.7119125700,0.7052823754,0.7088442735,0.7177668725,0.7698091487,0.8112807872,0.7985557716,0.7735957187,0.7908165335,0.8894283844,0.9181166778,0.9354813788,0.9727367081,0.9394934176,1.0166810439,1.1102155464,1.1829900572,1.2182955005,1.2488430060,1.2279076967,1.1626191627,1.2095864397,1.2163600797,1.2404098916,1.2729529675,1.1986865785,1.2586979252,1.1834492253,0.9836380220,1.2611062279,1.2393441150,1.1528408264,1.2344028466,1.2192390576,1.2219340033,1.2001956509,1.1388274806,1.0965290683,
1.2407086924,1.1836576534,1.1416726033,1.1212565342,1.0138394921,0.9438897001,0.9019985991,0.9358003074,0.8522317597,0.8343770234,0.8846790005,0.8583932832,0.8309481752,0.8003261714,0.7542792320,0.7367755567,0.7353689201,0.7243737564,0.7126893724,0.7087482295,0.7154218314,0.7221702718,0.7098226398,0.7031302149,0.7167735648,0.7162704813,0.7006402052,0.7069953155,0.7187697389,0.7600180856,0.7771710661,0.7839107999,0.7908172851,0.7909139098,0.8101217789,0.8911712830,0.9212326614,0.9133114047,0.9089819300,0.9811627064,1.1225257280,1.1931698918,1.2134574476,1.2357670245,1.2411611241,1.2136425702,1.2374623566,1.2143051735,1.0661484640,1.1934148549,0.9826628635,1.0231313469,1.2269752701,1.0518645726,1.0936475780,1.0302760001,1.0892121766,1.3029842108,1.1874988968,1.0996354818,1.1821837288,1.0732543081,0.9631989945,1.0951730124,
1.3797805296,1.1940012771,1.0970270671,1.2324835450,1.0418406888,0.9435238821,0.9570013964,0.8813909232,0.8244904454,0.8189489264,0.8309234318,0.8264571037,0.8241794966,0.8135653401,0.7722636608,0.7501312607,0.7327941381,0.7229070251,0.7181720561,0.7247122912,0.7223409214,0.7127489207,0.7055715973,0.6962139607,0.6924303090,0.6895561232,0.7036582504,0.7085648177,0.7511685377,0.7783408554,0.8207484766,0.8351672174,0.8643780288,0.8973413302,0.9098282093,0.9770244286,0.9427553958,0.9251814966,1.0395146384,1.1479706296,1.1612319923,1.0943602763,1.1395178607,1.2284104364,1.1285466069,1.2639776813,1.2749990705,1.2334176286,1.1137177018,1.0022727461,1.2270292736,1.2167798343,1.1967983674,1.2148952507,0.9725122624,1.0866531511,1.1876307235,1.3120153748,1.2482670188,1.1250429690,1.0952871392,1.1015462601,0.9929355655,0.9509966865,
1.4137150267,1.1892459213,0.9768278149,1.0669965343,1.0748351636,1.0264840362,0.9051721401,0.8219318645,0.8356212510,0.8170023508,0.8107907380,0.8218643046,0.8110670742,0.7996023196,0.7668723550,0.7637306164,0.7379697039,0.7322038639,0.7286931998,0.7403935120,0.7338755134,0.7278391425,0.7087898691,0.6881796562,0.6929869875,0.7280769944,0.7470108173,0.7637066308,0.7994867898,0.8173961556,0.8394824746,0.8562299811,0.8849501698,0.9123225962,0.8420695341,0.7273494538,0.8652523773,1.0600087470,1.1065398561,1.1719125201,1.1467048039,1.1462706458,0.9409979214,1.1851429581,1.2526372008,1.2162319087,1.2554659354,1.2169147295,0.8998101214,1.0356169616,0.7143822071,0.9123254995,1.0521217357,1.2547777835,1.2710144852,1.0938349222,1.2951112133,1.2401818022,1.1709001958,1.1209756737,1.0767699916,1.1321429290,1.0225579583,0.9646123097,
1.4568198556,1.3064415191,1.0837815721,1.0680193759,1.0647038756,1.0009579109,0.9267100966,0.8651821158,0.8704950461,0.8437108901,0.8183482218,0.8139194483,0.8112348244,0.7883378428,0.7650282710,0.7745447436,0.7554598981,0.7504170010,0.7544191565,0.7650718937,0.7518020426,0.7497988954,0.7335566721,0.7369038848,0.7469848122,0.7670041315,0.7708692690,0.8063962767,0.8321089434,0.8425505331,0.8542607397,0.8809932638,0.9194640002,0.9545130216,0.9558797376,0.9549260866,0.9899006031,1.1728733835,1.1463827706,1.1505977569,1.1522212055,1.1340685815,1.1350579834,1.0958883138,1.2071760709,1.0044525511,1.1380634309,1.1573629814,1.0261077445,1.1779841668,0.6440633896,0.7918681767,1.2326394057,1.2730563984,1.2546813846,1.2153987888,1.2528429569,1.2592660310,1.1670877432,0.9910858212,1.1097071049,1.0884139411,1.0091925330,0.9846157044,
1.5310304335,1.3154004428,1.2325835823,1.1067519706,1.0774587815,1.0620467874,1.0015804609,0.9297433591,0.9486641369,0.9037817071,0.8744576570,0.8188180055,0.8185734382,0.8080495133,0.7916832701,0.7892354731,0.7837799396,0.7927655601,0.7949053243,0.8043959917,0.7966487149,0.7832177697,0.7840958338,0.7911683228,0.8131677018,0.8251037384,0.8325755930,0.8452361709,0.9119150616,0.8789501930,0.9002367458,0.9817226537,1.0389487823,1.0289103316,1.0208587975,1.0447615916,1.1516522532,1.1581365375,1.3065859359,1.2140439885,1.1596966440,1.2364272423,1.1537764916,1.1986288816,1.3032628113,1.2474969513,1.2598539279,1.0979856125,1.2279274968,1.2752169223,1.2761372016,1.3471673729,1.3165484528,1.3053593828,1.2788591912,1.2429569780,1.2968186595,1.2758574171,1.2882904801,1.0940812225,1.1938817155,0.9810918646,1.0836360282,0.9975658883,
1.7277585083,1.5401669224,1.4046046381,1.2192315777,1.1255244822,1.0574147811,1.0386565890,0.9962935866,0.9258282767,0.8976219977,0.8507461325,0.8460066094,0.8444081130,0.8186839408,0.8276515288,0.8141195897,0.8332694779,0.8303945463,0.8425724105,0.8743878806,0.9024581210,0.8699959107,0.8731058872,0.8794599785,0.9112089746,0.9436877772,0.8921196852,0.9091315485,0.9807904707,0.9645408655,1.0171052574,1.0264288351,1.1134827122,1.1054524230,1.1809972579,1.0977630392,1.2371894131,1.2069178628,1.2033061023,1.2731613333,1.0358777574,1.1384964379,1.0429031001,1.1381327605,1.3342640601,1.2653372422,1.2999160719,1.1863346834,1.0784643690,1.3464611504,1.3535622474,1.3543678058,1.3298623911,1.3280213817,1.3037646874,1.2623429155,1.1102632134,1.2912460509,1.2572328916,1.1679615254,1.1579241394,1.1408872792,1.0324254445,0.9947741502,
