0 16.19705 A_0_0
1 8.57035 A_0_1
2 6.20321 A_0_2
3 3.54595 A_0_3
4 1.82764 A_0_4
5 2.67708 A_0_5
6 2.68531 A_0_6
7 2.07397 A_0_7
8 16.78483 A_1_0
9 9.63503 A_1_1
10 5.15572 A_1_2
11 3.75369 A_1_3
12 1.85672 A_1_4
13 2.75536 A_1_5
14 2.81196 A_1_6
15 2.13116 A_1_7
16 17.52175 A_2_0
17 10.53453 A_2_1
18 4.85041 A_2_2
19 3.90492 A_2_3
20 2.03913 A_2_4
21 3.03631 A_2_5
22 2.8567 A_2_6
23 2.15515 A_2_7
24 18.2193 A_3_0
25 11.22619 A_3_1
26 4.38948 A_3_2
27 3.38309 A_3_3
28 2.10359 A_3_4
29 2.89706 A_3_5
30 2.43944 A_3_6
31 1.8332 A_3_7
32 18.70715 A_4_0
33 11.22184 A_4_1
34 4.92667 A_4_2
35 3.49661 A_4_3
36 2.28975 A_4_4
37 2.66911 A_4_5
38 2.46615 A_4_6
39 1.86997 A_4_7
40 19.4854 A_5_0
41 12.06228 A_5_1
42 4.85995 A_5_2
43 3.70061 A_5_3
44 2.65225 A_5_4
45 2.63997 A_5_5
46 2.58768 A_5_6
47 1.94689 A_5_7
48 20.49405 A_6_0
49 13.4074 A_6_1
50 4.97193 A_6_2
51 4.00039 A_6_3
52 2.71675 A_6_4
53 2.82864 A_6_5
54 2.77525 A_6_6
55 2.0722 A_6_7
56 21.34467 A_7_0
57 14.2165 A_7_1
58 5.17621 A_7_2
59 3.96388 A_7_3
60 2.972 A_7_4
61 2.82916 A_7_5
62 2.76163 A_7_6
63 2.02587 A_7_7
