0 415.0 A_0_0
1 197.0 A_0_1
2 67.0 A_0_2
3 45.0 A_0_3
4 458.0 A_0_4
5 34.0 A_0_5
6 986.0 A_0_6
7 882.0 A_0_7
8 191.0 A_0_8
9 363.0 A_0_9
10 1025.0 A_0_10
11 241.0 A_0_11
12 485.0 A_0_12
13 47.0 A_0_13
14 515.0 A_0_14
15 115.0 A_0_15
16 378.0 A_0_16
17 66.0 A_0_17
18 138.0 A_0_18
19 1400.0 A_0_19
20 1179.0 A_0_20
21 1509.0 A_0_21
22 917.0 A_0_22
23 1388.0 A_0_23
24 1.0 A_0_24
25 1.0 A_0_25
26 8.0 A_0_26
27 2102.0 A_0_27
28 2155.0 A_0_28
29 413.0 A_0_29
30 2743.0 A_0_30
31 1.0 A_0_31
32 3541.0 A_1_0
33 3284.0 A_1_1
34 1626.0 A_1_2
35 704.0 A_1_3
36 6999.0 A_1_4
37 1351.0 A_1_5
38 1787.0 A_1_6
39 2009.0 A_1_7
40 674.0 A_1_8
41 2176.0 A_1_9
42 4028.0 A_1_10
43 1554.0 A_1_11
44 2240.0 A_1_12
45 765.0 A_1_13
46 276.0 A_1_14
47 1480.0 A_1_15
48 1801.0 A_1_16
49 2021.0 A_1_17
50 3009.0 A_1_18
51 5818.0 A_1_19
52 3852.0 A_1_20
53 2167.0 A_1_21
54 2255.0 A_1_22
55 4542.0 A_1_23
56 204.0 A_1_24
57 115.0 A_1_25
58 1204.0 A_1_26
59 7987.0 A_1_27
60 33670.0 A_1_28
61 602.0 A_1_29
62 1.0 A_1_30
63 910.0 A_1_31
64 52.0 A_2_0
65 352.0 A_2_1
66 1.0 A_2_2
67 569.0 A_2_3
68 49.0 A_2_4
69 236.0 A_2_5
70 19.0 A_2_6
71 8166.0 A_2_7
72 696.0 A_2_8
73 621.0 A_2_9
74 755.0 A_2_10
75 222.0 A_2_11
76 785.0 A_2_12
77 1.0 A_2_13
78 1653.0 A_2_14
79 397.0 A_2_15
80 1507.0 A_2_16
81 410.0 A_2_17
82 1271.0 A_2_18
83 1188.0 A_2_19
84 496.0 A_2_20
85 1.0 A_2_21
86 1900.0 A_2_22
87 3239.0 A_2_23
88 1.0 A_2_24
89 1.0 A_2_25
90 51.0 A_2_26
91 1442.0 A_2_27
92 2573.0 A_2_28
93 1.0 A_2_29
94 1487.0 A_2_30
95 722.0 A_2_31
96 25255.0 A_3_0
97 7524.0 A_3_1
98 9613.0 A_3_2
99 1263.0 A_3_3
100 50707.0 A_3_4
101 4148.0 A_3_5
102 4991.0 A_3_6
103 8156.0 A_3_7
104 2066.0 A_3_8
105 4915.0 A_3_9
106 11239.0 A_3_10
107 13901.0 A_3_11
108 7924.0 A_3_12
109 850.0 A_3_13
110 5743.0 A_3_14
111 2052.0 A_3_15
112 5660.0 A_3_16
113 4408.0 A_3_17
114 6811.0 A_3_18
115 16518.0 A_3_19
116 21018.0 A_3_20
117 10456.0 A_3_21
118 16745.0 A_3_22
119 26888.0 A_3_23
120 3803.0 A_3_24
121 551.0 A_3_25
122 3870.0 A_3_26
123 28288.0 A_3_27
124 1.0 A_3_28
125 3728.0 A_3_29
126 68516.0 A_3_30
127 3455.0 A_3_31
128 4553.0 A_4_0
129 4877.0 A_4_1
130 1505.0 A_4_2
131 385.0 A_4_3
132 3724.0 A_4_4
133 4835.0 A_4_5
134 2921.0 A_4_6
135 8782.0 A_4_7
136 284.0 A_4_8
137 2605.0 A_4_9
138 3337.0 A_4_10
139 1174.0 A_4_11
140 1168.0 A_4_12
141 840.0 A_4_13
142 2397.0 A_4_14
143 1643.0 A_4_15
144 3808.0 A_4_16
145 4856.0 A_4_17
146 4695.0 A_4_18
147 3208.0 A_4_19
148 1505.0 A_4_20
149 3164.0 A_4_21
150 3497.0 A_4_22
151 15746.0 A_4_23
152 336.0 A_4_24
153 1.0 A_4_25
154 1105.0 A_4_26
155 1.0 A_4_27
156 18755.0 A_4_28
157 3255.0 A_4_29
158 11517.0 A_4_30
159 1847.0 A_4_31
160 14420.0 A_5_0
161 55.0 A_5_1
162 2187.0 A_5_2
163 1298.0 A_5_3
164 198.0 A_5_4
165 348.0 A_5_5
166 323.0 A_5_6
167 361.0 A_5_7
168 1.0 A_5_8
169 342.0 A_5_9
170 1388.0 A_5_10
171 14224.0 A_5_11
172 1890.0 A_5_12
173 1734.0 A_5_13
174 584.0 A_5_14
175 327.0 A_5_15
176 322.0 A_5_16
177 23.0 A_5_17
178 722.0 A_5_18
179 1911.0 A_5_19
180 1905.0 A_5_20
181 114.0 A_5_21
182 5574.0 A_5_22
183 18291.0 A_5_23
184 262.0 A_5_24
185 487.0 A_5_25
186 1.0 A_5_26
187 1498.0 A_5_27
188 6366.0 A_5_28
189 159.0 A_5_29
190 503.0 A_5_30
191 1.0 A_5_31
192 1328.0 A_6_0
193 1.0 A_6_1
194 1720.0 A_6_2
195 238.0 A_6_3
196 98.0 A_6_4
197 1.0 A_6_5
198 1.0 A_6_6
199 235.0 A_6_7
200 1.0 A_6_8
201 1.0 A_6_9
202 86.0 A_6_10
203 887.0 A_6_11
204 5811.0 A_6_12
205 29.0 A_6_13
206 53.0 A_6_14
207 389.0 A_6_15
208 1.0 A_6_16
209 1.0 A_6_17
210 868.0 A_6_18
211 9.0 A_6_19
212 1.0 A_6_20
213 52.0 A_6_21
214 520.0 A_6_22
215 4124.0 A_6_23
216 182.0 A_6_24
217 1.0 A_6_25
218 1015.0 A_6_26
219 190.0 A_6_27
220 1143.0 A_6_28
221 126.0 A_6_29
222 49.0 A_6_30
223 1.0 A_6_31
224 2802.0 A_7_0
225 30.0 A_7_1
226 1187.0 A_7_2
227 95.0 A_7_3
228 43.0 A_7_4
229 100.0 A_7_5
230 1.0 A_7_6
231 461.0 A_7_7
232 99.0 A_7_8
233 141.0 A_7_9
234 256.0 A_7_10
235 1557.0 A_7_11
236 21093.0 A_7_12
237 235.0 A_7_13
238 196.0 A_7_14
239 175.0 A_7_15
240 350.0 A_7_16
241 382.0 A_7_17
242 32.0 A_7_18
243 1020.0 A_7_19
244 1.0 A_7_20
245 768.0 A_7_21
246 571.0 A_7_22
247 983.0 A_7_23
248 1.0 A_7_24
249 136.0 A_7_25
250 506.0 A_7_26
251 1119.0 A_7_27
252 5063.0 A_7_28
253 1.0 A_7_29
254 26.0 A_7_30
255 74.0 A_7_31
256 24084.0 A_8_0
257 2196.0 A_8_1
258 13591.0 A_8_2
259 3806.0 A_8_3
260 4018.0 A_8_4
261 1111.0 A_8_5
262 1263.0 A_8_6
263 7112.0 A_8_7
264 3369.0 A_8_8
265 5720.0 A_8_9
266 12601.0 A_8_10
267 9455.0 A_8_11
268 11989.0 A_8_12
269 2082.0 A_8_13
270 2878.0 A_8_14
271 7426.0 A_8_15
272 3991.0 A_8_16
273 1931.0 A_8_17
274 8650.0 A_8_18
275 13561.0 A_8_19
276 1406.0 A_8_20
277 3085.0 A_8_21
278 51020.0 A_8_22
279 1.0 A_8_23
280 1789.0 A_8_24
281 1122.0 A_8_25
282 4563.0 A_8_26
283 14017.0 A_8_27
284 22464.0 A_8_28
285 3966.0 A_8_29
286 6701.0 A_8_30
287 1172.0 A_8_31
288 7994.0 A_9_0
289 232.0 A_9_1
290 1817.0 A_9_2
291 533.0 A_9_3
292 1511.0 A_9_4
293 982.0 A_9_5
294 892.0 A_9_6
295 1919.0 A_9_7
296 3358.0 A_9_8
297 727.0 A_9_9
298 1477.0 A_9_10
299 2988.0 A_9_11
300 3676.0 A_9_12
301 235.0 A_9_13
302 5901.0 A_9_14
303 3638.0 A_9_15
304 1072.0 A_9_16
305 140.0 A_9_17
306 4525.0 A_9_18
307 4106.0 A_9_19
308 436.0 A_9_20
309 2192.0 A_9_21
310 1.0 A_9_22
311 35350.0 A_9_23
312 647.0 A_9_24
313 118.0 A_9_25
314 2606.0 A_9_26
315 8239.0 A_9_27
316 11753.0 A_9_28
317 929.0 A_9_29
318 3149.0 A_9_30
319 565.0 A_9_31
320 1181.0 A_10_0
321 313.0 A_10_1
322 305.0 A_10_2
323 151.0 A_10_3
324 4959.0 A_10_4
325 420.0 A_10_5
326 225.0 A_10_6
327 322.0 A_10_7
328 489.0 A_10_8
329 241.0 A_10_9
330 496.0 A_10_10
331 257.0 A_10_11
332 892.0 A_10_12
333 55.0 A_10_13
334 1117.0 A_10_14
335 402.0 A_10_15
336 564.0 A_10_16
337 689.0 A_10_17
338 47.0 A_10_18
339 459.0 A_10_19
340 1.0 A_10_20
341 1.0 A_10_21
342 2335.0 A_10_22
343 3008.0 A_10_23
344 124.0 A_10_24
345 1.0 A_10_25
346 472.0 A_10_26
347 3356.0 A_10_27
348 12848.0 A_10_28
349 468.0 A_10_29
350 591.0 A_10_30
351 1029.0 A_10_31
352 491.0 A_11_0
353 665.0 A_11_1
354 255.0 A_11_2
355 1.0 A_11_3
356 875.0 A_11_4
357 19.0 A_11_5
358 2157.0 A_11_6
359 276.0 A_11_7
360 1.0 A_11_8
361 544.0 A_11_9
362 509.0 A_11_10
363 44.0 A_11_11
364 470.0 A_11_12
365 308.0 A_11_13
366 69.0 A_11_14
367 2215.0 A_11_15
368 449.0 A_11_16
369 111.0 A_11_17
370 887.0 A_11_18
371 1093.0 A_11_19
372 1.0 A_11_20
373 1027.0 A_11_21
374 193.0 A_11_22
375 1594.0 A_11_23
376 1.0 A_11_24
377 1.0 A_11_25
378 1.0 A_11_26
379 1268.0 A_11_27
380 4224.0 A_11_28
381 1.0 A_11_29
382 2733.0 A_11_30
383 497.0 A_11_31
384 5977.0 A_12_0
385 482.0 A_12_1
386 972.0 A_12_2
387 1.0 A_12_3
388 2938.0 A_12_4
389 1696.0 A_12_5
390 549.0 A_12_6
391 20041.0 A_12_7
392 3245.0 A_12_8
393 8454.0 A_12_9
394 10193.0 A_12_10
395 3415.0 A_12_11
396 1827.0 A_12_12
397 180.0 A_12_13
398 2205.0 A_12_14
399 5108.0 A_12_15
400 2839.0 A_12_16
401 15699.0 A_12_17
402 31556.0 A_12_18
403 1.0 A_12_19
404 120.0 A_12_20
405 583.0 A_12_21
406 6146.0 A_12_22
