0 200000.0 A_0_0
1 200000.0 A_0_1
2 180358.96 A_0_2
3 167498.81 A_0_3
4 127438.62 A_0_4
5 86664.35 A_0_5
6 72722.59 A_0_6
7 63755.64 A_0_7
8 197928.05 A_1_0
9 160498.4 A_1_1
10 119710.11 A_1_2
11 84592.31 A_1_3
12 83036.14 A_1_4
13 82594.14 A_1_5
14 68250.11 A_1_6
15 73488.67 A_1_7
16 99140.03 A_2_0
17 66377.14 A_2_1
18 100192.33 A_2_2
19 92744.76 A_2_3
20 70736.19 A_2_4
21 68493.31 A_2_5
22 67492.0 A_2_6
23 54991.75 A_2_7
24 72977.9 A_3_0
25 82593.36 A_3_1
26 91312.43 A_3_2
27 84799.83 A_3_3
28 64034.24 A_3_4
29 61043.74 A_3_5
30 79061.82 A_3_6
31 72716.14 A_3_7
32 74322.91 A_4_0
33 88582.76 A_4_1
34 108209.87 A_4_2
35 82607.82 A_4_3
36 62915.82 A_4_4
37 77888.44 A_4_5
38 32192.34 A_4_6
39 54841.53 A_4_7
40 89309.41 A_5_0
41 113504.23 A_5_1
42 98071.03 A_5_2
43 69222.43 A_5_3
44 56773.47 A_5_4
45 32492.85 A_5_5
46 25381.34 A_5_6
47 51593.38 A_5_7
48 78784.26 A_6_0
49 107313.86 A_6_1
50 100519.16 A_6_2
51 68089.64 A_6_3
52 31797.43 A_6_4
53 25447.13 A_6_5
54 37860.73 A_6_6
55 53295.93 A_6_7
56 80884.62 A_7_0
57 118936.92 A_7_1
58 104308.17 A_7_2
59 86515.4 A_7_3
60 64922.81 A_7_4
61 32423.01 A_7_5
62 30831.1 A_7_6
63 35354.95 A_7_7
