0.9421613342,0.9456736840,0.9642254056,0.9554651754,0.9554940309,0.9591710762,0.9617917105,0.9633081327,0.9614594888,0.9646339627,0.9666923681,0.9685949283,0.9687490061,0.9687755102,0.9692633929,0.9687755102,0.9687755102,0.9687755102,0.9687755102,0.9697512755,0.9687755102,0.9687755102,0.9686893442,0.9689163377,0.9736548090,0.9698224600,0.9703394882,0.9693828747,0.9870806979,0.9837372449,0.9712748390,0.9722576531,0.9708084965,0.9703443878,0.9693877551,0.9693877551,0.9693877551,0.9698274246,0.9698252964,0.9708174657,0.9708170392,0.9749904329,0.9706643240,0.9748496594,0.9694966955,0.9704400510,0.9709215561,0.9752774235,0.9820665386,0.9733418367,0.9704336735,0.9781926687,0.9738278605,0.9743042857,0.9762392844,0.9723660714,0.9869139381,0.9941804847,0.9761996253,0.9704010607,0.9688998724,0.9689732143,0.9699394133,0.9698596939,
0.9450512867,0.9516213125,0.9614713889,0.9556576999,0.9575093355,0.9631523300,0.9634811127,0.9622470539,0.9592017833,0.9643890061,0.9654782905,0.9682480218,0.9687755102,0.9706842586,0.9741346907,0.9687755102,0.9687755102,0.9687755102,0.9687500000,0.9687755102,0.9687755102,0.9684408551,0.9688220540,0.9689992148,0.9717183009,0.9774877776,0.9765472130,0.9693582679,0.9736825727,0.9765625000,0.9756058673,0.9722576531,0.9698660714,0.9698660714,0.9722523225,0.9693877551,0.9693653508,0.9693705006,0.9703443878,0.9751210325,0.9721311594,0.9698089091,0.9703116448,0.9715037438,0.9710861773,0.9704917616,0.9689700255,0.9714030612,0.9752806122,0.9714030612,0.9713934949,0.9733426770,0.9718866693,0.9777076269,0.9718830158,0.9723744751,0.9713862891,0.9699399974,0.9689540816,0.9689636480,0.9689700255,0.9699449450,0.9689645914,0.9688743622,
0.9498238886,0.9567685116,0.9560315628,0.9547241964,0.9596230850,0.9630110612,0.9635500784,0.9615980853,0.9632327184,0.9622602208,0.9657855494,0.9660274774,0.9705285568,0.9710288737,0.9686628621,0.9687755102,0.9687755102,0.9687755102,0.9687627551,0.9687755102,0.9687755102,0.9687755772,0.9688222334,0.9690053532,0.9745786582,0.9712960268,0.9703246043,0.9693769090,0.9703388393,0.9751275510,0.9760575207,0.9693819675,0.9693877551,0.9722576531,0.9712764896,0.9731742682,0.9707790993,0.9698660714,0.9707494434,0.9716979000,0.9725334974,0.9693279871,0.9707854683,0.9716378697,0.9715049893,0.9816883524,0.9762554268,0.9816014759,0.9873986830,0.9694646445,0.9714005222,0.9718845663,0.9694642857,0.9733322704,0.9796158862,0.9704282557,0.9689613066,0.9689253827,0.9689349490,0.9689668367,0.9694642857,0.9689636480,0.9689520016,0.9732971939,
0.9468608905,0.9541903886,0.9556725925,0.9546728972,0.9586780081,0.9618535644,0.9622753080,0.9622986558,0.9628069222,0.9626797860,0.9650545210,0.9653651539,0.9703778694,0.9687244825,0.9685915126,0.9687710348,0.9687755102,0.9687755102,0.9687755102,0.9707270408,0.9687755102,0.9691104997,0.9687322710,0.9688205159,0.9725023946,0.9731725518,0.9788984405,0.9717691885,0.9703104821,0.9779568268,0.9775191327,0.9693877551,0.9698660714,0.9693717101,0.9726868139,0.9698060142,0.9717455950,0.9697344622,0.9693685912,0.9722465880,0.9703083131,0.9703443878,0.9798878135,0.9726423665,0.9721748249,0.9725379209,0.9743112245,0.9689795918,0.9723696865,0.9733418367,0.9757666303,0.9699503332,0.9694515306,0.9757334184,0.9689700255,0.9689795918,0.9689764031,0.9689700255,0.9689700255,0.9689477041,0.9689764031,0.9689700255,0.9689795918,0.9723697294,
0.9463604514,0.9521630727,0.9563440434,0.9560288937,0.9587852643,0.9611878227,0.9601211690,0.9601850246,0.9593883276,0.9609180357,0.9628730694,0.9647975536,0.9681094753,0.9683923854,0.9687146392,0.9687709668,0.9687755102,0.9687755102,0.9687755102,0.9687755102,0.9687755102,0.9687153166,0.9691909082,0.9688063353,0.9706340427,0.9721860126,0.9807972033,0.9784757653,0.9732142857,0.9693877551,0.9750889825,0.9703331744,0.9698660714,0.9693877551,0.9693708152,0.9701624075,0.9937818878,0.9750032530,0.9693519410,0.9698506803,0.9693493892,0.9722478444,0.9722576531,0.9703332679,0.9740908386,0.9726159528,0.9714690099,0.9704336735,0.9714033976,0.9733418367,0.9738266071,0.9723569185,0.9694547194,0.9699107143,0.9689700255,0.9723692602,0.9718894936,0.9689795918,0.9694451531,0.9689636480,0.9689795918,0.9689775654,0.9689700255,0.9704241071,
0.9496286684,0.9477388571,0.9573471107,0.9548423040,0.9586002816,0.9616785859,0.9602154227,0.9595946317,0.9589847400,0.9592949072,0.9593498379,0.9637705477,0.9677844029,0.9682936036,0.9687569791,0.9687755102,0.9687755102,0.9687755102,0.9687755102,0.9687755102,0.9692633929,0.9687758216,0.9705746142,0.9694362087,0.9690560658,0.9691048122,0.9716702175,0.9703038312,0.9717694731,0.9722576531,0.9736926020,0.9708227041,0.9712812718,0.9693737964,0.9693877551,0.9746155301,0.9779565914,0.9731697108,0.9698261770,0.9698563903,0.9693265032,0.9703396221,0.9765625000,0.9698604385,0.9774408135,0.9811851365,0.9704947290,0.9743112245,0.9714030612,0.9699460021,0.9781890312,0.9689792025,0.9694633037,0.9699075255,0.9693941327,0.9689732143,0.9704304847,0.9689764031,0.9689668367,0.9689732143,0.9689764031,0.9689807376,0.9689764031,0.9689795918,
0.9458191312,0.9474020247,0.9544268522,0.9602549970,0.9594715352,0.9619376452,0.9596044769,0.9588343811,0.9629810019,0.9552318402,0.9590617645,0.9630701205,0.9673763195,0.9680999469,0.9686878423,0.9687755102,0.9687755102,0.9687755102,0.9687755102,0.9687755102,0.9712149235,0.9687756269,0.9721404593,0.9689857546,0.9698955341,0.9719638683,0.9692399133,0.9745847479,0.9751007824,0.9756001260,0.9722520185,0.9703443878,0.9727359694,0.9717709327,0.9746492347,0.9696835636,0.9693006724,0.9703023398,0.9693348232,0.9692725367,0.9692904019,0.9698183520,0.9793923031,0.9702379643,0.9697659552,0.9699791915,0.9724765218,0.9704496834,0.9713850837,0.9723481665,0.9699426020,0.9718893573,0.9757593559,0.9767155612,0.9689221939,0.9723601202,0.9733327747,0.9694648246,0.9689795918,0.9689795918,0.9689732143,0.9689795918,0.9689795918,0.9689732143,
0.9464541893,0.9487362707,0.9522289187,0.9578560655,0.9606076808,0.9603374043,0.9591492945,0.9595811507,0.9602589074,0.9538412541,0.9580959633,0.9620396717,0.9668664243,0.9682228168,0.9687749388,0.9687755102,0.9687755102,0.9687755102,0.9692633929,0.9687755102,0.9687755102,0.9687755102,0.9697512801,0.9689033892,0.9688978479,0.9695503954,0.9707024195,0.9716981709,0.9693085470,0.9741570407,0.9856505102,0.9794323980,0.9842105576,0.9708227041,0.9717793367,0.9692671290,0.9690901934,0.9701876314,0.9693523463,0.9693082251,0.9693631590,0.9693302274,0.9817937851,0.9696926099,0.9692233532,0.9715487683,0.9714976956,0.9691781539,0.9699416416,0.9699333635,0.9709013131,0.9733464244,0.9699511631,0.9777018335,0.9791422194,0.9704252184,0.9752742347,0.9689795918,0.9699457908,0.9704336735,0.9689795918,0.9689795918,0.9689764031,0.9689732143,
0.9516906438,0.9514201119,0.9540101865,0.9581120773,0.9568849635,0.9588294283,0.9596685737,0.9605088088,0.9626333004,0.9567324283,0.9596955075,0.9622240580,0.9666528122,0.9683274144,0.9685690212,0.9687755102,0.9687755102,0.9687755102,0.9687755102,0.9712149235,0.9687755102,0.9687755102,0.9687834434,0.9689415419,0.9703664801,0.9704493945,0.9693449574,0.9693509622,0.9693448297,0.9707681459,0.9802900915,0.9746439023,0.9741659168,0.9765486771,0.9693794356,0.9698608594,0.9692462283,0.9698269640,0.9693214909,0.9693583473,0.9731818658,0.9749406507,0.9947270934,0.9703387165,0.9702638854,0.9693585612,0.9693124066,0.9700924008,0.9690044861,0.9718992608,0.9714144754,0.9694682229,0.9704524512,0.9694946158,0.9718895765,0.9709187956,0.9743116279,0.9709183673,0.9689810689,0.9723543383,0.9694333138,0.9694547194,0.9689795918,0.9689795918,
0.9495242578,0.9519161014,0.9547239126,0.9576535386,0.9563125832,0.9575320438,0.9596145556,0.9593588237,0.9614630941,0.9588156889,0.9607573152,0.9617928552,0.9664707133,0.9678621183,0.9684817200,0.9687755102,0.9687755102,0.9687755102,0.9687755102,0.9687755102,0.9687755102,0.9687627551,0.9687981462,0.9694201167,0.9688712451,0.9728722117,0.9774107701,0.9736677489,0.9693731330,0.9698438345,0.9693378924,0.9697919008,0.9750978246,0.9693714163,0.9693737739,0.9716755655,0.9721981288,0.9698014380,0.9693613345,0.9693574801,0.9693075228,0.9840948158,0.9913846301,0.9731746784,0.9693654751,0.9698307262,0.9702572510,0.9691607825,0.9710425281,0.9699516427,0.9729183994,0.9690017832,0.9719057111,0.9699619786,0.9689947022,0.9772252637,0.9762500000,0.9738265306,0.9835052337,0.9703809142,0.9713999691,0.9694579082,0.9694451531,0.9689761390,
