0.3513850532,0.3331732238,0.3341968689,0.3225172064,0.3171349777,0.3122892306,0.3289873433,0.3418397998,0.2666738385,0.2522849848,0.1658467745,0.1431655082,0.1100914790,0.0661080772,0.0430732286,0.0394143738,
0.3355486977,0.2922988012,0.3420867612,0.3492413036,0.4001369100,0.3887254704,0.3589507885,0.3998128443,0.3759020910,0.3106747567,0.2168342603,0.1794165114,0.1380487719,0.0828016776,0.0443936184,0.0384891661,
0.3276356170,0.3195427384,0.3331786604,0.4161401340,0.4808617253,0.4954889404,0.4697352682,0.4793397628,0.4106641438,0.3844090766,0.2833536556,0.1981165717,0.1597956964,0.1219993845,0.0770225252,0.0529468322,
0.3261523080,0.3146489991,0.3342233981,0.3902576469,0.4688156758,0.5023160870,0.5086769347,0.5223929141,0.5127031938,0.4636243801,0.3180781619,0.2413429938,0.2250447312,0.1727525751,0.1198876987,0.0893875238,
0.3657147255,0.3236468911,0.3304799049,0.3728833162,0.4599820257,0.4872111668,0.4940213628,0.5097866332,0.5361910072,0.5092326097,0.4175738245,0.3511983659,0.2414097724,0.2117941017,0.1690253755,0.1318626686,
0.3780042074,0.3647883334,0.3326114182,0.3797750848,0.4287300556,0.4661022092,0.4638077391,0.4657321566,0.5083578217,0.5175883333,0.4617597483,0.3888806943,0.2188568415,0.2214137751,0.1943868512,0.1676375207,
0.3736644987,0.3655393071,0.3950815858,0.4022594325,0.3916365773,0.4341759314,0.4604863425,0.4537622957,0.4478072819,0.5191957951,0.5286040444,0.4120363082,0.2738093821,0.2338452041,0.2026057640,0.1866449599,
0.3790904783,0.3929202267,0.4353477339,0.4716665671,0.4512441605,0.4382566938,0.4544592309,0.4554164619,0.4437348509,0.4829334104,0.5269684518,0.4776495533,0.3489374742,0.2910527417,0.2030008277,0.1595620545,
0.3597254870,0.4216291106,0.4814048972,0.5034082324,0.5007445158,0.5038800706,0.4844141294,0.4596663316,0.4333201298,0.4730576181,0.5219891040,0.5389746078,0.4500600532,0.3179296318,0.2119289975,0.1555269330,
0.5726416853,0.5911265949,0.4445939418,0.3825852893,0.4366107327,0.4948767811,0.5045485014,0.4599063256,0.4076397818,0.3844754332,0.4714085355,0.4453292365,0.3910804787,0.3264134407,0.3095583927,0.2132527033,
0.7093833484,0.6496405107,0.5983635530,0.3200664109,0.3489086523,0.4568849408,0.4704538395,0.4512669274,0.4327155737,0.4086190963,0.4285587455,0.4297347784,0.3655377127,0.3415854231,0.3103973861,0.3179959748,
0.8481584226,0.8124438042,0.6274615174,0.5088033272,0.3986634741,0.4135570983,0.4614215095,0.4850569525,0.4607978198,0.4408341772,0.4500697504,0.4260333969,0.3656123817,0.3697582319,0.3556614886,0.3147920803,
0.8946783678,0.8727322162,0.9036782492,0.9004839623,0.8783065198,0.7467663667,0.6374671624,0.6544759758,0.5264084780,0.4787872810,0.4901401739,0.4942597837,0.4050490759,0.3442729727,0.3644007146,0.3450965444,
0.9387046217,0.9296184659,0.9485893844,0.9839072693,0.9966915541,0.9514900896,0.9163268454,0.8809530247,0.7632251919,0.6657522202,0.6646615937,0.5469445520,0.4875558514,0.4303304342,0.3725848877,0.3581693874,
0.9696993270,0.9530592932,0.9578214624,0.9967410092,0.9777005609,0.9439667262,0.8591223287,0.8726490304,0.9203510316,0.9046711556,0.8598968194,0.6522806461,0.4886684234,0.4392613529,0.3391197243,0.3532888859,
0.9885477889,0.9646837483,0.9488300715,0.9505450038,0.9441165587,0.9217596158,0.9057566992,0.8975449077,0.9847179622,0.9963555875,1.0000000000,0.8907810038,0.6048144872,0.3190565161,0.3244890663,0.3584769264
