0.9531295135,0.9611901643,0.9644943874,0.9695871307,0.9689560746,0.9688132380,0.9725143728,0.9749086939,0.9705704619,0.9706404353,0.9720340385,0.9729462849,0.9741894666,0.9729102846,0.9724119849,0.9696499373,
0.9521019907,0.9599932357,0.9602473464,0.9683235795,0.9688060029,0.9694287851,0.9717975530,0.9736507775,0.9717728019,0.9721840875,0.9718247513,0.9722600438,0.9718208756,0.9718387851,0.9701259312,0.9690674274,
0.9539318525,0.9585852065,0.9611098129,0.9678341526,0.9689280415,0.9690197905,0.9712688400,0.9710434271,0.9709480524,0.9696480812,0.9810662178,0.9696431504,0.9713343886,0.9714560712,0.9743365197,0.9697589915,
0.9639312092,0.9606870461,0.9654304650,0.9687546855,0.9691423451,0.9691107733,0.9701525589,0.9694499784,0.9694051046,0.9744501478,0.9721044376,0.9706964596,0.9739101246,0.9782847937,0.9748452566,0.9741859238,
0.9675600243,0.9681395320,0.9673040965,0.9679886260,0.9691534699,0.9692535078,0.9696882132,0.9699777189,0.9696156980,0.9693615730,0.9696205335,0.9719624471,0.9893741824,0.9711699870,0.9709598982,0.9718606898,
0.9686637315,0.9694381512,0.9694822364,0.9692071955,0.9692779373,0.9693334681,0.9705374366,0.9709371910,0.9693072226,0.9691860967,0.9693604706,0.9788865546,0.9805706202,0.9725757209,0.9714074891,0.9702271965,
0.9594179613,0.9690906153,0.9694094257,0.9693074066,0.9694818973,0.9693494039,0.9692201930,0.9689882916,0.9691615433,0.9693086904,0.9702921452,0.9714716455,0.9705753714,0.9733634269,0.9725361185,0.9743518565,
0.9572452442,0.9681075453,0.9669932063,0.9692724477,0.9697305014,0.9691138558,0.9692719294,0.9690203225,0.9692710996,0.9692292003,0.9695716057,0.9704342098,0.9697473482,0.9693921381,0.9707721403,0.9844621622,
0.9676735064,0.9685045742,0.9691811092,0.9695607606,0.9696268968,0.9690618418,0.9693348058,0.9695834096,0.9693297032,0.9693230536,0.9694192488,0.9695244750,0.9699323896,0.9699128517,0.9698597188,0.9722576509,
0.9720705598,0.9734909263,0.9694209125,0.9695984878,0.9694665607,0.9694212077,0.9706522980,0.9705410080,0.9694999460,0.9692144642,0.9694973202,0.9693459865,0.9692068271,0.9690309682,0.9691253804,0.9706852250,
0.9870489284,0.9796091324,0.9749944461,0.9699673913,0.9697337693,0.9709549599,0.9709645129,0.9698091783,0.9691876774,0.9692095873,0.9692834598,0.9694110697,0.9691443169,0.9690764510,0.9689930171,0.9690032973,
1.0000000000,0.9984753666,0.9788143251,0.9749189153,0.9707214114,0.9702188008,0.9685257831,0.9680899439,0.9691294769,0.9691661407,0.9691900177,0.9693015569,0.9693482938,0.9692764154,0.9692063201,0.9690002663,
1.0000000000,1.0000000000,0.9995216839,0.9964379616,0.9972926621,0.9837568184,0.9732898433,0.9714299519,0.9690454630,0.9691006072,0.9691755985,0.9699149394,0.9694240707,0.9692138021,0.9693776292,0.9692031438,
1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9993124203,0.9925263077,0.9915409573,0.9840085630,0.9743596162,0.9746642970,0.9691577205,0.9705622362,0.9698889863,0.9695110677,0.9695006848,0.9692503118,
1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9994917895,0.9955755766,0.9993722081,0.9957323456,0.9842327577,0.9768644815,0.9699614453,0.9695421782,0.9701978291,0.9693125660,0.9694102273,
1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9999402106,0.9894882841,0.9732577102,0.9707418977,0.9682183836,0.9690702379
