0.1403996612,0.1659030784,0.2200662215,0.2201490447,0.2692688798,0.2110285864,0.0710354471,0.0719069863,0.0452048011,0.0595138516,0.0727525611,0.0893798943,0.1012082839,0.0414099356,0.0459054630,0.0373109270,
0.1449744688,0.1170845878,0.2040754193,0.2357644644,0.2894783411,0.2532270121,0.1481105082,0.1746548058,0.1739854989,0.0764913939,0.0866348801,0.0807782379,0.0821975365,0.0745113890,0.0264129245,0.0132672999,
0.1198763352,0.1405061013,0.1156281817,0.2269738018,0.2913485295,0.3781418081,0.3164206823,0.3168144227,0.1946380230,0.0915416422,0.1250651911,0.0955374772,0.0754626288,0.0891449765,0.0889311022,0.0397879995,
0.1447346460,0.1194266023,0.0845639887,0.1982905560,0.4041901592,0.4660589806,0.4886949621,0.4483326782,0.3133517479,0.1423223338,0.1056540865,0.1841516340,0.1708248496,0.1816558808,0.1093481795,0.1001177857,
0.1042983158,0.0911402444,0.1121360613,0.1561059331,0.4978432750,0.5732830666,0.6070802282,0.6062647319,0.5601058088,0.4023801901,0.1237192026,0.1471206546,0.1360854070,0.2367076681,0.1828786743,0.1174101986,
0.0824154130,0.0799801582,0.1116863477,0.2298955454,0.4493572503,0.5762937337,0.5417473749,0.5712107120,0.7128820389,0.4896093263,0.2468311477,0.1974718378,0.0779610736,0.0983843305,0.1666787007,0.1642502367,
0.0398791126,0.0806221181,0.1354982820,0.1841920664,0.2767572408,0.4849064424,0.5564373986,0.5776609997,0.7728205224,0.6150530081,0.4014599738,0.2980355592,0.2044145666,0.2632903352,0.2258430246,0.1616630398,
0.0552779125,0.1076886550,0.1039620333,0.1446572545,0.2189520436,0.3302862741,0.4878077386,0.5963898855,0.6622562415,0.7196801562,0.4414394813,0.4045167337,0.2992286592,0.3568316350,0.4627166072,0.2920348001,
0.0549831463,0.0779506358,0.1074043493,0.1578443639,0.1131257890,0.1651192613,0.3262762269,0.5215915423,0.5704416507,0.7390596188,0.5439345729,0.2546160950,0.1781694304,0.2460629370,0.3750763502,0.3665128001,
0.0768597650,0.0911122878,0.0573417474,0.0684141697,0.0640513003,0.1318977576,0.2028007125,0.3113165681,0.4539393819,0.6014110389,0.6557094175,0.4115950387,0.3748952035,0.5112127338,0.3461734111,0.3092307958,
0.1751393756,0.1100929318,0.0868101235,0.0563912049,0.0345022521,0.0621398649,0.0976625869,0.2094238370,0.3746517750,0.3413390934,0.3388651475,0.2678739027,0.3535780685,0.3355655420,0.3972374844,0.4053354040,
0.4163306909,0.2966955479,0.0990021400,0.0464117463,0.0619116420,0.0542455830,0.0541490290,0.1025108568,0.1605503885,0.1846962600,0.2522740623,0.2136939668,0.1545528433,0.0871225304,0.1281724206,0.2105957587,
0.4458295998,0.2773810413,0.3375946683,0.2639054715,0.2894803985,0.1801008072,0.1210272499,0.1217222690,0.1621105240,0.1565425966,0.1600559563,0.2055773819,0.1584531493,0.1881449791,0.0892928542,0.0968612771,
0.3476143406,0.2716698490,0.2625562411,0.2926588853,0.4673723010,0.4665338105,0.3800306852,0.3250116265,0.3336181711,0.3743281461,0.4027309640,0.3647104025,0.2739024140,0.2651900607,0.1342221112,0.0631124768,
0.2855361208,0.2604043994,0.2372319104,0.2549420987,0.3494463689,0.3647836163,0.3753822893,0.4504960333,0.5902626533,0.6493902486,0.4884579548,0.4263553488,0.3753207543,0.3355692474,0.1107144703,0.0616112407,
0.2751747218,0.2278255916,0.2202904918,0.2876895133,0.3207797587,0.3430893185,0.4184776902,0.4653460606,0.6560842323,0.8884563714,1.0000000000,0.6728802815,0.3797146237,0.3675909372,0.1053188909,0.1013995214
