0 100984.1335273438 A_0_0
1 101137.8027539063 A_0_1
2 101306.6991484375 A_0_2
3 101469.8595585937 A_0_3
4 101608.0048359374 A_0_4
5 101714.7927070313 A_0_5
6 101784.8756171875 A_0_6
7 101831.6075507813 A_0_7
8 101874.4927265624 A_0_8
9 101918.1349882813 A_0_9
10 101962.3713632813 A_0_10
11 99125.1132070313 A_0_11
12 94384.9238984375 A_0_12
13 101341.9931953125 A_0_13
14 93589.8337421876 A_0_14
15 88761.3714140624 A_0_15
16 94043.778234375 A_0_16
17 95122.0246523438 A_0_17
18 94208.0660859375 A_0_18
19 93876.2437382813 A_0_19
20 91472.5376679687 A_0_20
21 88222.6703203125 A_0_21
22 87721.4075429688 A_0_22
23 87945.542234375 A_0_23
24 81114.224015625 A_0_24
25 86876.0087265625 A_0_25
26 89938.5484921875 A_0_26
27 89515.8375273437 A_0_27
28 90748.1169960938 A_0_28
29 90546.1436484375 A_0_29
30 92797.0268359375 A_0_30
31 91902.917859375 A_0_31
32 100941.9155976562 A_1_0
33 101099.7956875 A_1_1
34 101262.7589453126 A_1_2
35 101406.5910585938 A_1_3
36 101537.7120664063 A_1_4
37 101655.65859375 A_1_5
38 101743.780546875 A_1_6
39 101814.86425 A_1_7
40 101874.0890703125 A_1_8
41 101933.9518046876 A_1_9
42 101940.002109375 A_1_10
43 98711.24265625 A_1_11
44 97724.5663085938 A_1_12
45 101543.5210117188 A_1_13
46 93609.1083710937 A_1_14
47 84897.98646875 A_1_15
48 91812.3511953125 A_1_16
49 92457.80578125 A_1_17
50 91863.7008945313 A_1_18
51 91889.9970703124 A_1_19
52 90941.3705273437 A_1_20
53 88431.111515625 A_1_21
54 87482.4917226562 A_1_22
55 87364.8153359375 A_1_23
56 83047.2854023438 A_1_24
57 88747.3907421875 A_1_25
58 91111.3275 A_1_26
59 92353.9584218751 A_1_27
60 90093.2585390624 A_1_28
61 90908.2612929687 A_1_29
62 93012.0027773438 A_1_30
63 93523.5155234375 A_1_31
64 100891.9848046875 A_2_0
65 101049.0137695312 A_2_1
66 101216.2267421875 A_2_2
67 101361.12409375 A_2_3
68 101505.2621328125 A_2_4
69 101624.5306523438 A_2_5
70 101722.5278828125 A_2_6
71 101804.2914609375 A_2_7
72 101879.2372460938 A_2_8
73 101956.0280664063 A_2_9
74 101614.2770429687 A_2_10
75 97650.0640976562 A_2_11
76 100780.666453125 A_2_12
77 101138.2097382813 A_2_13
78 90942.0367148438 A_2_14
79 85281.4700429688 A_2_15
80 85104.1251992188 A_2_16
81 90837.9007187501 A_2_17
82 90348.1639453125 A_2_18
83 89083.103875 A_2_19
84 88476.0351757813 A_2_20
85 86574.2239492187 A_2_21
86 85947.2840234375 A_2_22
87 83340.6840078126 A_2_23
88 86272.1738242188 A_2_24
89 89423.0470273438 A_2_25
90 89981.5474023438 A_2_26
91 92027.3536249999 A_2_27
92 92787.439828125 A_2_28
93 92870.8025976563 A_2_29
94 93674.4881210938 A_2_30
95 94072.3279882813 A_2_31
96 100842.7141445313 A_3_0
97 101005.0502460938 A_3_1
98 101185.8151914062 A_3_2
99 101334.8370117188 A_3_3
100 101482.2815507812 A_3_4
101 101611.9951171876 A_3_5
102 101712.8213828125 A_3_6
103 101797.275328125 A_3_7
104 101877.694296875 A_3_8
105 101604.232 A_3_9
106 98026.0738632811 A_3_10
107 97422.369578125 A_3_11
108 101170.2149179687 A_3_12
109 97752.5875273438 A_3_13
110 94066.4563242188 A_3_14
111 86903.2455390625 A_3_15
112 87419.261875 A_3_16
113 87826.9626132812 A_3_17
114 86745.247796875 A_3_18
115 86498.866453125 A_3_19
116 84810.6043046875 A_3_20
117 87526.8954335937 A_3_21
118 83857.7535351562 A_3_22
119 87136.6947890625 A_3_23
120 90212.9593632812 A_3_24
121 91207.0473359375 A_3_25
122 92188.6847070313 A_3_26
123 91448.4505703125 A_3_27
124 91964.44003125 A_3_28
125 91823.6211953124 A_3_29
126 92898.3134375 A_3_30
127 92863.5144882813 A_3_31
128 100794.0038554688 A_4_0
129 100970.4829140625 A_4_1
130 101167.3224960938 A_4_2
131 101316.6955195312 A_4_3
132 101461.4502421875 A_4_4
133 101598.3251953125 A_4_5
134 101710.8354023438 A_4_6
135 101807.3846367188 A_4_7
136 101596.5924140625 A_4_8
137 96369.7530664062 A_4_9
138 94597.0286328124 A_4_10
139 100336.3014453126 A_4_11
140 92660.7323984376 A_4_12
141 87779.8328476563 A_4_13
142 87808.3492773437 A_4_14
143 88184.96534375 A_4_15
144 87566.2553867187 A_4_16
145 89417.1190585937 A_4_17
146 86855.896640625 A_4_18
147 84249.110859375 A_4_19
148 81445.93965625 A_4_20
149 84129.3411757812 A_4_21
150 81139.4062734375 A_4_22
151 88230.8191992187 A_4_23
152 92120.34278125 A_4_24
153 93557.0952460938 A_4_25
154 93651.3135742187 A_4_26
155 91564.2812851563 A_4_27
156 91378.3598359375 A_4_28
157 91515.0093398438 A_4_29
158 92870.1580546875 A_4_30
159 93539.465375 A_4_31
160 100760.2540390624 A_5_0
161 100943.6947421874 A_5_1
162 101144.0715742188 A_5_2
163 101303.0054648438 A_5_3
164 101446.4464570313 A_5_4
165 101596.5789179687 A_5_5
166 101722.2784140626 A_5_6
167 101641.130421875 A_5_7
168 98286.246484375 A_5_8
169 93566.1884023437 A_5_9
170 99050.3573867188 A_5_10
171 93827.4599648438 A_5_11
172 86366.0673164063 A_5_12
173 85925.048390625 A_5_13
174 85484.4258789062 A_5_14
175 89231.08646875 A_5_15
176 90532.1918789062 A_5_16
177 91314.0972539062 A_5_17
178 87285.5554648437 A_5_18
179 84185.8984257812 A_5_19
180 81560.3490585938 A_5_20
181 81700.3330898438 A_5_21
182 81810.9675703125 A_5_22
183 90098.698578125 A_5_23
184 92002.6624374999 A_5_24
185 94053.6390390625 A_5_25
186 94191.8142226563 A_5_26
187 94354.4602304687 A_5_27
188 94498.6500625 A_5_28
189 94048.4987539063 A_5_29
190 93564.2284609376 A_5_30
191 94614.4296835938 A_5_31
192 100754.8952734375 A_6_0
193 100941.8859296875 A_6_1
194 101136.1372382813 A_6_2
195 101298.0060351563 A_6_3
196 101448.4173007813 A_6_4
197 101607.1364882812 A_6_5
198 101736.7536015625 A_6_6
199 100910.752953125 A_6_7
200 99792.5200820312 A_6_8
201 98864.176 A_6_9
202 92310.146859375 A_6_10
203 86701.747234375 A_6_11
204 80767.6716328125 A_6_12
205 82041.6487851562 A_6_13
206 86817.0046874999 A_6_14
207 89384.65615625 A_6_15
208 88779.5539375001 A_6_16
209 90155.6705078125 A_6_17
210 85407.351796875 A_6_18
211 81984.5880898437 A_6_19
212 82689.4337890625 A_6_20
213 79403.4794375 A_6_21
214 86403.8376289063 A_6_22
215 90904.9471992188 A_6_23
216 92570.8101601563 A_6_24
217 94208.967796875 A_6_25
218 94350.0990898437 A_6_26
219 94874.3053554687 A_6_27
220 95117.334125 A_6_28
221 95701.6711914062 A_6_29
222 94980.2951015625 A_6_30
223 95511.3805546875 A_6_31
224 100785.1548828126 A_7_0
225 100970.921640625 A_7_1
226 101147.1663125 A_7_2
227 101304.9688007813 A_7_3
228 101468.8128046874 A_7_4
229 101628.7995273438 A_7_5
230 101770.7875546875 A_7_6
231 101877.1803320313 A_7_7
232 99834.1306406251 A_7_8
233 91272.193109375 A_7_9
234 85096.9606640625 A_7_10
235 83188.343296875 A_7_11
236 84757.2115351562 A_7_12
237 86393.5273125 A_7_13
238 90452.7953750001 A_7_14
239 90107.3859375 A_7_15
240 87973.2200820313 A_7_16
241 86855.74409375 A_7_17
242 84615.6650664063 A_7_18
243 83024.2141484376 A_7_19
244 78218.421015625 A_7_20
245 80608.9072578125 A_7_21
246 88690.5711757813 A_7_22
247 91719.5118671876 A_7_23
248 93153.6093476562 A_7_24
249 93248.147515625 A_7_25
250 94040.6549453125 A_7_26
251 94718.3281992188 A_7_27
252 94964.2477460938 A_7_28
253 95691.6388554687 A_7_29
254 96105.5915390625 A_7_30
255 96443.643828125 A_7_31
256 100846.08865625 A_8_0
257 101019.7418906249 A_8_1
258 101180.6409375 A_8_2
